country,variety,title,points,price,iso_alpha,price_grade,points_grade,title_grade
Romania,Rosé,1,82.0,9.0,ROU,Very cheap,Not good,Not so much
Romania,Sauvignon,1,89.0,18.0,ROU,Cheap,Very Good,Not so much
Romania,Sauvignon Blanc,12,86.53333333333333,11.266666666666667,ROU,Very cheap,Not so good,Numerous
Romania,Tămâioasă Românească,2,88.0,11.0,ROU,Very cheap,Good,Not so much
Romania,White Blend,3,85.66666666666667,14.0,ROU,Very cheap,Not good,Numerous
Serbia,Blauer Portugieser,1,87.0,16.0,SRB,Very cheap,Not so good,Not so much
Serbia,Morava,1,87.0,26.0,SRB,Expensive,Not so good,Not so much
Serbia,Portuguiser,1,86.0,15.0,SRB,Very cheap,Not good,Not so much
Serbia,Red Blend,2,89.0,40.666666666666664,SRB,Very Expensive,Very Good,Not so much
Serbia,Riesling,2,87.0,21.333333333333332,SRB,Cheap,Not so good,Not so much
Serbia,Tamjanika,1,88.0,18.0,SRB,Cheap,Good,Not so much
Slovakia,Riesling,1,87.0,16.0,SVK,Very cheap,Not so good,Not so much
Slovenia,Bordeaux-style Red Blend,4,89.25,40.25,SVN,Very Expensive,Very Good,Numerous
Slovenia,Cabernet Franc,1,89.0,35.0,SVN,Very Expensive,Very Good,Not so much
Slovenia,Cabernet Sauvignon,3,88.66666666666667,36.333333333333336,SVN,Very Expensive,Good,Numerous
Slovenia,Cabernet Sauvignon-Merlot,1,89.0,44.0,SVN,Very Expensive,Very Good,Not so much
Slovenia,Chardonnay,3,88.66666666666667,17.666666666666668,SVN,Cheap,Good,Numerous
Slovenia,Furmint,1,83.0,20.0,SVN,Cheap,Not good,Not so much
Slovenia,Malvasia Istriana,1,87.0,30.0,SVN,Expensive,Not so good,Not so much
Slovenia,Merlot,1,89.0,37.0,SVN,Very Expensive,Very Good,Not so much
Slovenia,Merlot-Cabernet Franc,1,90.0,60.0,SVN,Very Expensive,Very Good,Not so much
Slovenia,Moscato,1,87.0,11.0,SVN,Very cheap,Not so good,Not so much
Slovenia,Pinot Grigio,5,87.6,11.8,SVN,Very cheap,Not so good,Numerous
Slovenia,Pinot Gris,3,88.66666666666667,29.333333333333332,SVN,Expensive,Good,Numerous
Slovenia,Pinot Noir,4,87.4,19.0,SVN,Cheap,Not so good,Numerous
Slovenia,Rebula,3,88.0,22.666666666666668,SVN,Cheap,Good,Numerous
Slovenia,Red Blend,3,88.5,25.5,SVN,Expensive,Good,Numerous
Slovenia,Refosco,1,86.0,18.0,SVN,Cheap,Not good,Not so much
Slovenia,Ribolla Gialla,7,88.11111111111111,20.444444444444443,SVN,Cheap,Good,Numerous
Slovenia,Riesling,2,87.5,24.5,SVN,Expensive,Not so good,Not so much
Slovenia,Rosé,2,87.5,23.5,SVN,Expensive,Not so good,Not so much
Slovenia,Sauvignon,3,87.33333333333333,24.666666666666668,SVN,Expensive,Not so good,Numerous
Slovenia,Sauvignon Blanc,8,87.0,18.333333333333332,SVN,Cheap,Not so good,Numerous
Slovenia,Sauvignonasse,1,90.0,25.0,SVN,Expensive,Very Good,Not so much
Slovenia,Teran,2,89.0,21.5,SVN,Cheap,Very Good,Not so much
Slovenia,Traminer,1,85.0,20.0,SVN,Cheap,Not good,Not so much
Slovenia,Vitovska,1,90.0,23.0,SVN,Expensive,Very Good,Not so much
Slovenia,White Blend,6,89.25,31.5,SVN,Expensive,Very Good,Numerous
South Africa,Bordeaux-style Red Blend,73,90.425,51.1125,ZAF,Very Expensive,Very Good,Very Numerous
South Africa,Bordeaux-style White Blend,2,90.5,55.0,ZAF,Very Expensive,Very Good,Not so much
South Africa,Cabernet,1,87.0,12.0,ZAF,Very cheap,Not so good,Not so much
South Africa,Cabernet Blend,2,88.0,46.5,ZAF,Very Expensive,Good,Not so much
South Africa,Cabernet Franc,2,89.0,27.5,ZAF,Expensive,Very Good,Not so much
South Africa,Cabernet Sauvignon,114,87.875,23.233333333333334,ZAF,Expensive,Not so good,Very Numerous
South Africa,Cabernet Sauvignon-Cabernet Franc,1,87.0,26.0,ZAF,Expensive,Not so good,Not so much
South Africa,Cabernet Sauvignon-Merlot,10,86.7,18.1,ZAF,Cheap,Not so good,Numerous
South Africa,Cabernet Sauvignon-Merlot-Shiraz,1,87.0,10.0,ZAF,Very cheap,Not so good,Not so much
South Africa,Cabernet Sauvignon-Shiraz,1,89.0,18.0,ZAF,Cheap,Very Good,Not so much
South Africa,Champagne Blend,1,87.0,18.0,ZAF,Cheap,Not so good,Not so much
South Africa,Chardonnay,147,88.14012738853503,22.59235668789809,ZAF,Cheap,Good,Very Numerous
South Africa,Chardonnay-Viognier,1,87.0,10.0,ZAF,Very cheap,Not so good,Not so much
South Africa,Chenin Blanc,153,87.72455089820359,19.87425149700599,ZAF,Cheap,Not so good,Very Numerous
South Africa,Chenin Blanc-Sauvignon Blanc,6,84.83333333333333,10.5,ZAF,Very cheap,Not good,Numerous
South Africa,Chenin Blanc-Viognier,1,90.0,35.0,ZAF,Very Expensive,Very Good,Not so much
South Africa,Cinsault,1,90.0,58.0,ZAF,Very Expensive,Very Good,Not so much
South Africa,Fumé Blanc,1,88.0,13.0,ZAF,Very cheap,Good,Not so much
South Africa,G-S-M,2,89.0,43.5,ZAF,Very Expensive,Very Good,Not so much
South Africa,Gewürztraminer,1,89.0,18.0,ZAF,Cheap,Very Good,Not so much
South Africa,Grenache-Syrah,2,91.0,65.0,ZAF,Very Expensive,Very Good,Not so much
South Africa,Merlot,47,86.52941176470588,18.647058823529413,ZAF,Cheap,Not so good,Very Numerous
South Africa,Merlot-Cabernet Sauvignon,4,86.4,11.0,ZAF,Very cheap,Not so good,Numerous
South Africa,Merlot-Shiraz,1,86.0,18.0,ZAF,Cheap,Not good,Not so much
South Africa,Moscato,1,84.0,10.0,ZAF,Very cheap,Not good,Not so much
South Africa,Mourvèdre,1,87.0,13.0,ZAF,Very cheap,Not so good,Not so much
South Africa,Muscat,2,94.5,70.0,ZAF,Very Expensive,Very Good,Not so much
South Africa,Pinot Noir,20,88.73913043478261,39.82608695652174,ZAF,Very Expensive,Good,Very Numerous
South Africa,Pinotage,109,87.23529411764706,23.89075630252101,ZAF,Expensive,Not so good,Very Numerous
South Africa,Pinotage-Merlot,1,84.0,10.0,ZAF,Very cheap,Not good,Not so much
South Africa,Red Blend,76,88.5625,27.025,ZAF,Expensive,Good,Very Numerous
South Africa,Rhône-style Red Blend,8,91.0,46.18181818181818,ZAF,Very Expensive,Very Good,Numerous
South Africa,Riesling,6,87.875,18.375,ZAF,Cheap,Not so good,Numerous
South Africa,Rosé,25,85.62962962962963,12.88888888888889,ZAF,Very cheap,Not good,Very Numerous
South Africa,Sauvignon Blanc,159,86.89080459770115,15.850574712643677,ZAF,Very cheap,Not so good,Very Numerous
South Africa,Sauvignon Blanc-Chenin Blanc,2,87.0,13.0,ZAF,Very cheap,Not so good,Not so much
South Africa,Sauvignon Blanc-Semillon,2,90.5,31.0,ZAF,Expensive,Very Good,Not so much
South Africa,Semillon-Sauvignon Blanc,1,92.0,30.0,ZAF,Expensive,Very Good,Not so much
South Africa,Shiraz,79,87.57142857142857,28.285714285714285,ZAF,Expensive,Not so good,Very Numerous
South Africa,Shiraz-Cabernet Sauvignon,4,85.75,20.75,ZAF,Cheap,Not good,Numerous
South Africa,Shiraz-Mourvèdre,1,88.0,16.0,ZAF,Very cheap,Good,Not so much
South Africa,Sparkling Blend,5,87.2,31.8,ZAF,Expensive,Not so good,Numerous
South Africa,Syrah,44,89.33333333333333,37.229166666666664,ZAF,Very Expensive,Very Good,Very Numerous
South Africa,Syrah-Cabernet,1,82.0,10.0,ZAF,Very cheap,Not good,Not so much
South Africa,Syrah-Cabernet Sauvignon,1,91.0,75.0,ZAF,Very Expensive,Very Good,Not so much
South Africa,Syrah-Mourvèdre,1,88.0,13.0,ZAF,Very cheap,Good,Not so much
South Africa,Syrah-Viognier,1,89.0,20.0,ZAF,Cheap,Very Good,Not so much
South Africa,Sémillon,3,89.33333333333333,32.333333333333336,ZAF,Very Expensive,Very Good,Numerous
South Africa,Tinta Barroca,1,91.0,53.0,ZAF,Very Expensive,Very Good,Not so much
South Africa,Viognier,15,87.42105263157895,20.0,ZAF,Cheap,Not so good,Very Numerous
South Africa,Viognier-Grenache Blanc,1,87.0,35.0,ZAF,Very Expensive,Not so good,Not so much
South Africa,White Blend,35,87.94736842105263,21.94736842105263,ZAF,Cheap,Not so good,Very Numerous
Spain,Airen,3,81.66666666666667,9.0,ESP,Very cheap,Not good,Numerous
Spain,Albariño,310,87.45722713864306,20.640117994100294,ESP,Cheap,Not so good,Very Numerous
Spain,Alicante Bouschet,1,83.0,10.0,ESP,Very cheap,Not good,Not so much
Spain,Babosa Negro,1,92.0,45.0,ESP,Very Expensive,Very Good,Not so much
Spain,Bobal,20,85.9047619047619,19.19047619047619,ESP,Cheap,Not good,Very Numerous
Spain,Bobal-Cabernet Sauvignon,1,84.0,9.0,ESP,Very cheap,Not good,Not so much
Spain,Bordeaux-style Red Blend,9,86.88888888888889,44.666666666666664,ESP,Very Expensive,Not so good,Numerous
Spain,Cabernet Blend,5,89.0,89.8,ESP,Very Expensive,Very Good,Numerous
Spain,Cabernet Franc,1,86.0,28.0,ESP,Expensive,Not good,Not so much
Spain,Cabernet Sauvignon,47,87.2156862745098,32.13725490196079,ESP,Very Expensive,Not so good,Very Numerous
Spain,Cabernet Sauvignon-Cabernet Franc,1,89.0,30.0,ESP,Expensive,Very Good,Not so much
Spain,Cabernet Sauvignon-Merlot,8,88.44444444444444,16.444444444444443,ESP,Very cheap,Good,Numerous
Spain,Cabernet Sauvignon-Shiraz,1,90.0,40.0,ESP,Very Expensive,Very Good,Not so much
Spain,Cabernet Sauvignon-Syrah,2,89.66666666666667,30.333333333333332,ESP,Expensive,Very Good,Not so much
Spain,Cabernet Sauvignon-Tempranillo,11,86.14285714285714,14.5,ESP,Very cheap,Not good,Numerous
Spain,Carignan,9,93.2,173.3,ESP,Very Expensive,Very Good,Numerous
Spain,Carignan-Grenache,5,89.16666666666667,32.333333333333336,ESP,Very Expensive,Very Good,Numerous
Spain,Carineña,5,86.2,22.2,ESP,Cheap,Not good,Numerous
Spain,Cariñena-Garnacha,2,89.5,31.0,ESP,Expensive,Very Good,Not so much
Spain,Chardonnay,64,84.72463768115942,18.971014492753625,ESP,Cheap,Not good,Very Numerous
Spain,Chardonnay-Sauvignon Blanc,1,87.0,12.0,ESP,Very cheap,Not so good,Not so much
Spain,Doña Blanca,1,84.0,53.0,ESP,Very Expensive,Not good,Not so much
Spain,Forcallà,1,83.0,27.0,ESP,Expensive,Not good,Not so much
Spain,Garnacha,290,85.89902280130293,23.16612377850163,ESP,Expensive,Not good,Very Numerous
Spain,Garnacha Blanca,31,86.13513513513513,18.45945945945946,ESP,Cheap,Not good,Very Numerous
Spain,Garnacha Blend,2,87.5,19.0,ESP,Cheap,Not so good,Not so much
Spain,Garnacha Tintorera,8,87.125,16.75,ESP,Very cheap,Not so good,Numerous
Spain,Garnacha-Cabernet,1,85.0,13.0,ESP,Very cheap,Not good,Not so much
Spain,Garnacha-Cariñena,1,93.0,57.0,ESP,Very Expensive,Very Good,Not so much
Spain,Garnacha-Monastrell,3,87.0,11.666666666666666,ESP,Very cheap,Not so good,Numerous
Spain,Garnacha-Syrah,12,84.61538461538461,13.23076923076923,ESP,Very cheap,Not good,Numerous
Spain,Garnacha-Tempranillo,5,86.33333333333333,11.0,ESP,Very cheap,Not so good,Numerous
Spain,Godello,72,86.88311688311688,22.506493506493506,ESP,Cheap,Not so good,Very Numerous
Spain,Graciano,26,88.0,53.37931034482759,ESP,Very Expensive,Good,Very Numerous
Spain,Grenache,18,86.5,15.5,ESP,Very cheap,Not so good,Very Numerous
Spain,Grenache Blanc,5,86.83333333333333,26.5,ESP,Expensive,Not so good,Numerous
Spain,Grenache Blend,5,84.66666666666667,12.666666666666666,ESP,Very cheap,Not good,Numerous
Spain,Grenache-Carignan,10,89.4,30.1,ESP,Expensive,Very Good,Numerous
Spain,Grenache-Syrah,3,88.0,13.333333333333334,ESP,Very cheap,Good,Numerous
Spain,Hondarrabi Zuri,16,86.17647058823529,21.176470588235293,ESP,Cheap,Not good,Very Numerous
Spain,Jaen,1,86.0,20.0,ESP,Cheap,Not good,Not so much
Spain,Listán Negro,2,87.66666666666667,28.333333333333332,ESP,Expensive,Not so good,Not so much
Spain,Macabeo,19,85.55,18.5,ESP,Cheap,Not good,Very Numerous
Spain,Macabeo-Chardonnay,3,85.66666666666667,11.0,ESP,Very cheap,Not good,Numerous
Spain,Macabeo-Moscatel,1,85.0,8.0,ESP,Very cheap,Not good,Not so much
Spain,Malvar,1,81.0,12.0,ESP,Very cheap,Not good,Not so much
Spain,Malvasia,5,84.5,18.5,ESP,Cheap,Not good,Numerous
Spain,Malvasia-Viura,3,85.0,17.666666666666668,ESP,Cheap,Not good,Numerous
Spain,Mataro,1,90.0,40.0,ESP,Very Expensive,Very Good,Not so much
Spain,Maturana,6,86.5,57.5,ESP,Very Expensive,Not so good,Numerous
Spain,Mazuelo,4,87.75,78.25,ESP,Very Expensive,Not so good,Numerous
Spain,Mencía,156,88.74418604651163,28.203488372093023,ESP,Expensive,Good,Very Numerous
Spain,Merlot,15,84.93333333333334,17.466666666666665,ESP,Cheap,Not good,Very Numerous
Spain,Merlot-Cabernet Sauvignon,3,86.0,16.5,ESP,Very cheap,Not good,Numerous
Spain,Merseguera-Sauvignon Blanc,1,85.0,9.0,ESP,Very cheap,Not good,Not so much
Spain,Meseguera,1,91.0,35.0,ESP,Very Expensive,Very Good,Not so much
Spain,Monastrell,120,87.05839416058394,19.547445255474454,ESP,Cheap,Not so good,Very Numerous
Spain,Monastrell-Petit Verdot,2,88.0,19.5,ESP,Cheap,Good,Not so much
Spain,Monastrell-Syrah,19,86.23809523809524,18.761904761904763,ESP,Cheap,Not good,Very Numerous
Spain,Moscatel,32,88.32352941176471,33.76470588235294,ESP,Very Expensive,Good,Very Numerous
Spain,Moscatel de Alejandría,3,85.33333333333333,18.666666666666668,ESP,Cheap,Not good,Numerous
Spain,Moscato,4,84.4,13.2,ESP,Very cheap,Not good,Numerous
Spain,Muscat,6,86.5,16.333333333333332,ESP,Very cheap,Not so good,Numerous
Spain,Muscat of Alexandria,1,91.0,26.0,ESP,Expensive,Very Good,Not so much
Spain,Pansa Blanca,13,85.57142857142857,17.785714285714285,ESP,Cheap,Not good,Numerous
Spain,Paralleda,1,83.0,11.0,ESP,Very cheap,Not good,Not so much
Spain,Parraleta,1,86.0,14.0,ESP,Very cheap,Not good,Not so much
Spain,Pedro Ximénez,12,91.0,42.92857142857143,ESP,Very Expensive,Very Good,Numerous
Spain,Petit Verdot,9,89.5,54.2,ESP,Very Expensive,Very Good,Numerous
Spain,Petite Verdot,2,86.5,40.0,ESP,Very Expensive,Not so good,Not so much
Spain,Picapoll,1,82.0,21.0,ESP,Cheap,Not good,Not so much
Spain,Pinot Noir,6,87.0,22.833333333333332,ESP,Cheap,Not so good,Numerous
Spain,Premsal,1,83.0,15.0,ESP,Very cheap,Not good,Not so much
Spain,Prieto Picudo,14,86.13333333333334,39.4,ESP,Very Expensive,Not good,Numerous
Spain,Red Blend,738,88.15260545905707,35.353598014888334,ESP,Very Expensive,Good,Very Numerous
Spain,Rhône-style Red Blend,2,85.0,15.5,ESP,Very cheap,Not good,Not so much
Spain,Riesling,1,82.0,20.0,ESP,Cheap,Not good,Not so much
Spain,Rosado,64,84.6376811594203,13.072463768115941,ESP,Very cheap,Not good,Very Numerous
Spain,Rosé,134,84.85714285714286,12.619047619047619,ESP,Very cheap,Not good,Very Numerous
Spain,Rufete,2,85.5,28.5,ESP,Expensive,Not good,Not so much
Spain,Sauvignon,5,85.6,15.2,ESP,Very cheap,Not good,Numerous
Spain,Sauvignon Blanc,31,84.36363636363636,13.757575757575758,ESP,Very cheap,Not good,Very Numerous
Spain,Sauvignon Blanc-Chardonnay,2,84.5,12.5,ESP,Very cheap,Not good,Not so much
Spain,Sauvignon Blanc-Verdejo,4,84.75,12.25,ESP,Very cheap,Not good,Numerous
Spain,Sherry,1,92.0,155.0,ESP,Very Expensive,Very Good,Not so much
Spain,Shiraz,2,87.5,13.5,ESP,Very cheap,Not so good,Not so much
Spain,Shiraz-Cabernet Sauvignon,2,88.0,36.0,ESP,Very Expensive,Good,Not so much
Spain,Shiraz-Tempranillo,2,82.0,8.5,ESP,Very cheap,Not good,Not so much
Spain,Sparkling Blend,159,88.40437158469945,27.726775956284154,ESP,Expensive,Good,Very Numerous
Spain,Syrah,32,88.47058823529412,31.029411764705884,ESP,Expensive,Good,Very Numerous
Spain,Syrah-Grenache,6,85.5,16.333333333333332,ESP,Very cheap,Not good,Numerous
Spain,Syrah-Merlot,1,89.0,20.0,ESP,Cheap,Very Good,Not so much
Spain,Syrah-Petit Verdot,1,90.0,35.0,ESP,Very Expensive,Very Good,Not so much
Spain,Syrah-Tempranillo,1,87.0,15.0,ESP,Very cheap,Not so good,Not so much
Spain,Tempranillo,1297,87.56005685856432,31.062544420753376,ESP,Expensive,Not so good,Very Numerous
Spain,Tempranillo Blanco,9,83.66666666666667,29.11111111111111,ESP,Expensive,Not good,Numerous
Spain,Tempranillo Blend,542,88.27729636048527,35.99653379549393,ESP,Very Expensive,Good,Very Numerous
Spain,Tempranillo-Cabernet Sauvignon,45,86.33333333333333,39.1764705882353,ESP,Very Expensive,Not so good,Very Numerous
Spain,Tempranillo-Garnacha,28,85.06666666666666,11.3,ESP,Very cheap,Not good,Very Numerous
Spain,Tempranillo-Merlot,6,85.5,21.666666666666668,ESP,Cheap,Not good,Numerous
Spain,Tempranillo-Shiraz,7,84.75,14.25,ESP,Very cheap,Not good,Numerous
Spain,Tempranillo-Syrah,1,82.0,12.0,ESP,Very cheap,Not good,Not so much
Spain,Tinta Fina,10,87.9090909090909,30.0,ESP,Expensive,Not so good,Numerous
Spain,Tinta de Toro,157,89.58181818181818,45.35757575757576,ESP,Very Expensive,Very Good,Very Numerous
Spain,Tinta del Pais,2,95.0,47.5,ESP,Very Expensive,Very Good,Not so much
Spain,Tinta del Toro,3,86.33333333333333,23.333333333333332,ESP,Expensive,Not so good,Numerous
Spain,Tinto Fino,92,89.88,64.25,ESP,Very Expensive,Very Good,Very Numerous
Spain,Tinto Velasco,1,85.0,9.0,ESP,Very cheap,Not good,Not so much
Spain,Tinto del Pais,16,87.88888888888889,39.44444444444444,ESP,Very Expensive,Not so good,Very Numerous
Spain,Touriga Nacional Blend,1,90.0,144.0,ESP,Very Expensive,Very Good,Not so much
Spain,Treixadura,2,87.33333333333333,17.0,ESP,Cheap,Not so good,Not so much
Spain,Trepat,6,89.0,24.714285714285715,ESP,Expensive,Very Good,Numerous
Spain,Verdejo,259,86.33566433566433,16.111888111888113,ESP,Very cheap,Not so good,Very Numerous
Spain,Verdejo-Sauvignon Blanc,5,85.0,9.8,ESP,Very cheap,Not good,Numerous
Spain,Verdejo-Viura,19,85.72727272727273,10.818181818181818,ESP,Very cheap,Not good,Very Numerous
Spain,Verdil,1,86.0,18.0,ESP,Cheap,Not good,Not so much
Spain,Verdosilla,1,84.0,17.0,ESP,Cheap,Not good,Not so much
Spain,Vidadillo,1,89.0,24.0,ESP,Expensive,Very Good,Not so much
Spain,Viura,100,85.28571428571429,15.295238095238096,ESP,Very cheap,Not good,Very Numerous
Spain,Viura-Chardonnay,12,84.75,10.666666666666666,ESP,Very cheap,Not good,Numerous
Spain,Viura-Verdejo,2,84.5,12.0,ESP,Very cheap,Not good,Not so much
Spain,White Blend,262,86.19031141868513,20.280276816608996,ESP,Cheap,Not good,Very Numerous
Spain,Xarel-lo,19,85.71428571428571,16.047619047619047,ESP,Very cheap,Not good,Very Numerous
Switzerland,Chasselas,1,90.0,28.0,CHE,Expensive,Very Good,Not so much
Switzerland,Merlot,1,83.0,38.0,CHE,Very Expensive,Not good,Not so much
Switzerland,Pinot Noir,2,89.0,160.0,CHE,Very Expensive,Very Good,Not so much
Switzerland,Pinot Noir-Gamay,1,90.0,30.0,CHE,Expensive,Very Good,Not so much
Switzerland,White Blend,1,90.0,21.0,CHE,Cheap,Very Good,Not so much
Turkey,Bordeaux-style Red Blend,3,88.0,29.333333333333332,TUR,Expensive,Good,Numerous
Turkey,Boğazkere,4,89.75,25.75,TUR,Expensive,Very Good,Numerous
Turkey,Cabernet Sauvignon,2,89.0,32.0,TUR,Very Expensive,Very Good,Not so much
Turkey,Cabernet Sauvignon-Merlot,1,87.0,16.0,TUR,Very cheap,Not so good,Not so much
Turkey,Chardonnay,1,89.0,17.0,TUR,Cheap,Very Good,Not so much
Turkey,Emir,3,86.75,16.0,TUR,Very cheap,Not so good,Numerous
Turkey,Kalecik Karasi,13,89.13333333333334,24.8,TUR,Expensive,Very Good,Numerous
Turkey,Karalahna,1,87.0,15.0,TUR,Very cheap,Not so good,Not so much
Turkey,Karasakiz,1,89.0,15.0,TUR,Very cheap,Very Good,Not so much
Turkey,Kinali Yapincak,1,84.0,15.0,TUR,Very cheap,Not good,Not so much
Turkey,Kuntra,1,86.0,15.0,TUR,Very cheap,Not good,Not so much
Turkey,Merlot,1,86.0,120.0,TUR,Very Expensive,Not good,Not so much
Turkey,Misket,1,85.0,19.0,TUR,Cheap,Not good,Not so much
Turkey,Narince,6,87.14285714285714,21.285714285714285,TUR,Cheap,Not so good,Numerous
Turkey,Okuzgozu,8,89.5,23.875,TUR,Expensive,Very Good,Numerous
Turkey,Papaskarasi,2,86.66666666666667,21.333333333333332,TUR,Cheap,Not so good,Not so much
Turkey,Red Blend,17,87.73684210526316,26.157894736842106,TUR,Expensive,Not so good,Very Numerous
Turkey,Rosé,3,87.66666666666667,15.666666666666666,TUR,Very cheap,Not so good,Numerous
Turkey,Sauvignon Blanc,1,89.0,18.0,TUR,Cheap,Very Good,Not so much
Turkey,Syrah,4,89.83333333333333,32.333333333333336,TUR,Very Expensive,Very Good,Numerous
Turkey,Syrah-Merlot,1,90.0,30.0,TUR,Expensive,Very Good,Not so much
Turkey,White Blend,1,86.0,15.0,TUR,Very cheap,Not good,Not so much
Turkey,Yapincak,2,85.5,18.0,TUR,Cheap,Not good,Not so much
Turkey,Çalkarası,2,86.5,19.0,TUR,Cheap,Not so good,Not so much
US,Abouriou,1,85.0,75.0,USA,Very Expensive,Not good,Not so much
US,Aglianico,15,88.33333333333333,31.466666666666665,USA,Expensive,Good,Very Numerous
US,Albariño,116,88.44961240310077,22.976744186046513,USA,Expensive,Good,Very Numerous
US,Alicante Bouschet,5,88.2,27.8,USA,Expensive,Good,Numerous
US,Aligoté,8,87.0,21.1,USA,Cheap,Not so good,Numerous
US,Alvarelhão,1,85.0,18.0,USA,Cheap,Not good,Not so much
US,Alvarinho,1,84.0,19.0,USA,Cheap,Not good,Not so much
US,Arneis,13,88.06666666666666,21.533333333333335,USA,Cheap,Good,Numerous
US,Auxerrois,11,89.0,22.363636363636363,USA,Cheap,Very Good,Numerous
US,Baco Noir,15,86.125,25.75,USA,Expensive,Not good,Very Numerous
US,Barbera,210,87.66525423728814,27.66949152542373,USA,Expensive,Not so good,Very Numerous
US,Barbera-Nebbiolo,1,87.0,30.0,USA,Expensive,Not so good,Not so much
US,Black Muscat,9,88.3,19.3,USA,Cheap,Good,Numerous
US,Blanc du Bois,6,85.0,27.0,USA,Expensive,Not good,Numerous
US,Blaufränkisch,12,88.2,27.133333333333333,USA,Expensive,Good,Numerous
US,Bordeaux-style Red Blend,1669,89.70874861572536,58.17663344407531,USA,Very Expensive,Very Good,Very Numerous
US,Bordeaux-style White Blend,39,88.4047619047619,30.071428571428573,USA,Expensive,Good,Very Numerous
US,Cabernet,1,89.0,19.0,USA,Cheap,Very Good,Not so much
US,Cabernet Blend,20,88.71428571428571,57.95238095238095,USA,Very Expensive,Good,Very Numerous
US,Cabernet Franc,917,87.96389167502508,34.56770310932799,USA,Very Expensive,Good,Very Numerous
US,Cabernet Franc-Cabernet Sauvignon,1,86.0,22.0,USA,Cheap,Not good,Not so much
US,Cabernet Franc-Lemberger,2,87.0,20.0,USA,Cheap,Not so good,Not so much
US,Cabernet Franc-Merlot,15,89.3529411764706,45.11764705882353,USA,Very Expensive,Very Good,Very Numerous
US,Cabernet Merlot,6,84.66666666666667,12.333333333333334,USA,Very cheap,Not good,Numerous
US,Cabernet Pfeffer,2,87.5,30.0,USA,Expensive,Not so good,Not so much
US,Cabernet Sauvignon,6766,89.03796945934792,54.86641903975788,USA,Very Expensive,Very Good,Very Numerous
US,Cabernet Sauvignon-Barbera,1,84.0,45.0,USA,Very Expensive,Not good,Not so much
US,Cabernet Sauvignon-Cabernet Franc,12,89.0,54.666666666666664,USA,Very Expensive,Very Good,Numerous
US,Cabernet Sauvignon-Carmenère,1,87.0,85.0,USA,Very Expensive,Not so good,Not so much
US,Cabernet Sauvignon-Malbec,2,89.33333333333333,36.666666666666664,USA,Very Expensive,Very Good,Not so much
US,Cabernet Sauvignon-Merlot,35,88.25714285714285,38.42857142857143,USA,Very Expensive,Good,Very Numerous
US,Cabernet Sauvignon-Sangiovese,5,89.0,42.0,USA,Very Expensive,Very Good,Numerous
US,Cabernet Sauvignon-Shiraz,1,83.0,9.0,USA,Very cheap,Not good,Not so much
US,Cabernet Sauvignon-Syrah,63,89.9076923076923,45.03076923076923,USA,Very Expensive,Very Good,Very Numerous
US,Cabernet Sauvignon-Tempranillo,1,87.0,18.0,USA,Cheap,Not so good,Not so much
US,Cabernet-Shiraz,1,86.0,17.0,USA,Cheap,Not good,Not so much
US,Cabernet-Syrah,6,89.0,25.833333333333332,USA,Expensive,Very Good,Numerous
US,Carignan,6,89.33333333333333,33.22222222222222,USA,Very Expensive,Very Good,Numerous
US,Carignan-Grenache,2,88.5,27.5,USA,Expensive,Good,Not so much
US,Carignane,27,88.8,27.066666666666666,USA,Expensive,Good,Very Numerous
US,Carmenère,40,87.97872340425532,33.91489361702128,USA,Very Expensive,Good,Very Numerous
US,Cayuga,2,84.5,16.0,USA,Very cheap,Not good,Not so much
US,Chambourcin,16,83.4375,18.5,USA,Cheap,Not good,Very Numerous
US,Champagne Blend,68,88.72857142857143,39.72857142857143,USA,Very Expensive,Good,Very Numerous
US,Chancellor,2,80.5,16.0,USA,Very cheap,Not good,Not so much
US,Charbono,24,88.1923076923077,34.30769230769231,USA,Very Expensive,Good,Very Numerous
US,Chardonel,1,83.0,11.0,USA,Very cheap,Not good,Not so much
US,Chardonnay,6204,88.46474691999406,30.75374795903221,USA,Expensive,Good,Very Numerous
US,Chardonnay-Albariño,2,91.5,31.0,USA,Expensive,Very Good,Not so much
US,Chardonnay-Pinot Blanc,1,88.0,26.0,USA,Expensive,Good,Not so much
US,Chardonnay-Riesling,1,87.0,24.0,USA,Expensive,Not so good,Not so much
US,Chardonnay-Semillon,3,85.66666666666667,21.333333333333332,USA,Cheap,Not good,Numerous
US,Chardonnay-Viognier,7,85.57142857142857,22.714285714285715,USA,Cheap,Not good,Numerous
US,Chelois,2,85.0,22.5,USA,Cheap,Not good,Not so much
US,Chenin Blanc,109,88.35833333333333,20.1,USA,Cheap,Good,Very Numerous
US,Chenin Blanc-Viognier,10,87.33333333333333,14.166666666666666,USA,Very cheap,Not so good,Numerous
US,Cinsault,28,89.51612903225806,27.70967741935484,USA,Expensive,Very Good,Very Numerous
US,Clairette,1,89.0,30.0,USA,Expensive,Very Good,Not so much
US,Claret,33,88.18181818181819,50.06060606060606,USA,Very Expensive,Good,Very Numerous
US,Colombard,12,88.25,22.833333333333332,USA,Cheap,Good,Numerous
US,Cortese,2,85.0,18.0,USA,Cheap,Not good,Not so much
US,Counoise,11,88.83333333333333,31.083333333333332,USA,Expensive,Good,Numerous
US,Diamond,1,86.0,10.0,USA,Very cheap,Not good,Not so much
